lon,lat,urban,region,n_births
35.474193,-15.6340491,0,0,11
35.478202,-14.611951,0,0,47
35.479049034,-13.987903114,0,0,39
35.479932,-3.906413,0,0,43
35.480570469,-24.041815735,0,0,35
35.480847,-15.4006162,0,0,18
35.480882,1.340074,0,0,46
35.482731,0.432427,0,0,32
35.4831,-15.976537,0,0,20
35.484568,-6.602674,0,0,13
35.485202,-15.252782,0,0,37
35.4856026,-15.9988721,1,0,9
35.489905,-15.917887,0,0,39
35.490479,-3.802861,0,0,27
35.491325,-5.803447,0,0,36
35.491946,-15.06689,0,0,71
35.493971,-16.034767,1,0,11
35.494241,0.843381,0,0,35
35.494484,-7.287349,0,0,44
35.494617,0.698976,0,0,18
35.494909,-15.176196,0,0,52
35.498192,-14.98013,0,0,46
35.4982444,-15.9448687,0,0,15
35.5000822,-15.7909207,0,0,10
35.500162,-14.358492,0,0,38
35.5004299,-16.1050934,0,0,7
35.5015204,-14.3822284,0,0,23
35.502827,-16.005843,1,0,27
35.50376,-16.010777,0,0,47
35.504187,-14.977421,0,0,39
35.505075,0.543091,1,0,48
35.505395,-3.928515,0,0,32
35.5055793,-15.6184475,0,0,16
35.507181,0.738308,0,0,31
35.507954,0.646725,1,0,31
35.508363,-4.454418,0,0,26
35.5091282,-16.0220155,1,0,15
35.5093,8.582231,1,0,27
35.5125279,-14.9051194,0,0,25
35.513345,0.136427,0,0,20
35.5133883,-15.5132624,0,0,17
35.513953,-15.592975,0,0,54
35.514628,9.274346,0,0,47
35.515422,2.25802,0,0,33
35.5165783,-16.1231433,0,0,26
35.5177042,-15.0662194,0,0,14
35.517833,-0.255458,1,0,31
35.518539,7.011626,0,0,23
35.518574,-4.502864,0,0,49
35.520361,-6.075857,1,0,33
35.522133,-15.720742,0,0,52
35.522822156,-14.221321231,0,0,23
35.5244957,-15.0236758,0,0,24
35.525408,-3.880949,1,0,41
35.525685,0.492566,0,0,26
35.527094,0.621299,1,0,35
35.5274096,-15.8619649,0,0,11
35.527632,-16.109735,0,0,42
35.528662,-2.978737,0,0,20
35.528686,-16.114286,0,0,42
35.529168,-15.88707,0,0,44
35.530114,9.868423,0,0,25
35.5307264,-14.854564,0,0,10
35.5308231,-14.8953669,0,0,16
35.531916,-3.622197,0,0,24
35.534084,0.585327,1,0,37
35.534352,-15.791752,0,0,46
35.5348492,-14.8377109,0,0,16
35.5363549,-15.1372619,0,0,17
35.53739,-14.75152,0,0,34
35.538949,-0.132023,0,0,41
35.5395111,-15.5155793,0,0,21
35.540079,0.023536,0,0,44
35.5401128,-14.6822551,0,0,18
35.543336,-7.64401,0,0,30
35.5493992,-16.053128,0,0,13
35.5497136,-14.5914351,0,0,18
35.549747000000004,-14.884005,0,0,28
35.550097,11.155706,0,0,44
35.550457,-0.107795,1,0,38
35.5520204,-15.8455745,0,0,9
35.552676,7.135694,0,0,51
35.55282,-15.60015,0,0,74
35.55445,0.216932,0,0,34
35.5561305957,0.833978125471,0,0,8
35.556985,0.98022,1,0,26
35.558513,0.774894,0,0,52
35.5585701,-15.7859153,0,0,27
35.561638,-0.089731,0,0,29
35.561962,0.462461,0,0,40
35.562043,0.394334,0,0,47
35.562044,-15.513169,0,0,56
35.5629071,-14.3572757,0,0,8
35.563601,1.007943,0,0,37
35.564425,-15.687215,0,0,49
35.566425,-3.73495,0,0,39
35.5691907,-15.111013,0,0,13
35.5692247303,0.338792463022,0,0,12
35.569345,-14.954231,0,0,38
35.5696805,-14.81233,0,0,12
35.5701944,-14.7517313,0,0,10
35.570308,-0.804706,0,0,73
35.570572,-16.0953423,0,0,12
35.571145,-15.767539,0,0,52
35.571297,-0.494424,0,0,40
35.5714617,-14.9367595,0,0,12
35.571838,-15.420214,0,0,48
35.573021,6.961159,1,0,22
35.573349,-14.543216,0,0,54
35.573679,-10.799759,0,0,24
35.574416,-4.269121,0,0,41
35.575234,-4.236693,0,0,32
35.5753516,-15.4797585,0,0,14
35.576615,-10.539344,0,0,19
35.577159,-1.442908,0,0,55
35.578559,-8.236903,0,0,14
35.578603,3.113007,1,0,32
35.578663646,-13.738943412,0,0,17
35.578881,-10.646635,0,0,24
35.579704,0.292631,0,0,41
35.5797848,-15.6356463,0,0,5
35.5804686,-14.6972918,0,0,7
35.5812823,-14.7609484,0,0,21
35.581883,-15.394815,0,0,25
35.5820948156,1.22044269085,0,0,16
35.5824027,-15.02123,0,0,29
35.582567,0.840955,0,0,44
35.582626,-15.828926,0,0,48
35.5839773347,-0.15615734868,0,0,11
35.585998,1.18626,0,0,14
35.586906,11.594403,0,0,16
35.588533986,-16.327724352,0,0,63
35.588849,-14.677269,0,0,50
35.589098,0.52236,0,0,45
35.589416,-14.774027,0,0,65
35.590291,1.058807,0,0,43
35.590708,-15.5160655,0,0,11
35.593654,-10.786543,0,0,23
35.59369,-0.191186,1,0,36
35.598752,-16.1046091,0,0,7
35.599073,-16.051764,0,0,51
35.599661,-6.299098,0,0,29
35.600005,-16.055145,0,0,53
35.600461,-15.649521,0,0,59
35.60138925,-17.32497541,1,0,42
35.602122,3.124973,1,0,35
35.602587,3.146892,1,0,33
35.605181,0.200639,0,0,22
35.6079309,-14.9266844,0,0,11
35.608962,0.032662,0,0,37
35.610823,-1.523108,0,0,47
35.613163,-0.38032,0,0,49
35.613243,-16.117735,0,0,63
35.613522,-15.765688,0,0,53
35.61357,1.318524,0,0,55
35.6152335,-14.5406511,0,0,23
35.616125,1.258513,0,0,13
35.616171,-14.76651,0,0,39
35.616979,10.674698,0,0,36
35.617573,-15.634008,0,0,71
35.618762,3.080552,1,0,42
35.620011,-7.624516,0,0,8
35.621251,1.061761,0,0,52
35.622175,10.177735,0,0,14
35.622306,-0.45234,0,0,45
35.622753,-8.156488,0,0,21
35.623087,1.236726,0,0,6
35.62456,0.304652,0,0,41
35.625403,6.19166,0,0,15
35.6266372,-14.6433462,0,0,14
35.627558,-15.492557,0,0,55
35.6276557,-16.042908,0,0,14
35.628111,7.924196,0,0,22
35.6284194,-15.9745611,0,0,27
35.63004,-0.837669,0,0,74
35.6303256,-15.6495758,0,0,21
35.6308737571,-1.18038298539,0,0,12
35.631038,0.361912,0,0,28
35.631835,-10.682704,1,0,23
35.6320228,-15.7867977,0,0,19
35.632805,-10.689176,1,0,38
35.632994,-2.055632,1,0,17
35.634861,-14.873149,0,0,39
35.639046,0.723111,0,0,44
35.639404999999996,0.575207,0,0,36
35.639669,8.942657,0,0,39
35.640375,-10.671364,1,0,20
35.6404102,-14.8310525,0,0,10
35.640549,-10.654393,1,0,20
35.641031,-0.634864,0,0,54
35.641183514,-16.220780622,0,0,52
35.641617,1.166346,0,0,34
35.642413,-1.003934,0,0,72
35.642432,-15.614759,0,0,57
35.64378,2.941321,0,0,51
35.646182,-0.040252,0,0,31
35.646621375,-14.348144044,1,0,35
35.647871,-15.797263,0,0,61
35.650115266,-13.119840958,0,0,41
35.651164,-15.806168,1,0,18
35.65168,-15.519193,0,0,68
35.654023,-14.628586,0,0,45
35.6544637,-14.8832921,0,0,22
35.654484,-10.651938,1,0,17
35.654985,1.335206,0,0,28
35.655303327,-13.334324313,0,0,52
35.656469,7.078004,0,0,68
35.656953,-15.528497,0,0,68
35.657031,-3.527971,0,0,62
35.6573552,-16.0156861,0,0,18
35.658162,-14.792056,0,0,38
35.661478,-0.37259,0,0,40
35.664059,-10.680496,1,0,21
35.6641255,-15.7302026,0,0,14
35.665198,-16.070749,0,0,46
35.665501,-14.749349,0,0,62
35.665523,-6.499964,0,0,25
35.66608,10.625209,0,0,36
35.666554,-5.65481,0,0,28
35.6675161,-14.9124351,0,0,28
35.668985,-4.416477,0,0,36
35.670885196,-14.239180647,0,0,50
35.672172,-15.772112,0,0,39
35.6748702,-14.9642991,0,0,29
35.675418,-7.775613,1,0,12
35.677324,-14.485607,0,0,50
35.6802892,-15.8565912,0,0,5
35.6816996,-14.4580744,0,0,7
35.684213,10.538766,0,0,42
35.686055,-6.040452,0,0,20
35.686735368,-17.116689159,0,0,64
35.687136,-7.752693,1,0,61
35.687462,1.404699,0,0,39
35.688303,-3.072158,0,0,19
35.689032,9.173269,1,0,47
35.691752,-10.520284,0,0,23
35.693071,-7.774636,1,0,26
35.693312,-14.829263,0,0,56
35.695524,-9.007751,0,0,27
35.696767,-7.989318,0,0,41
35.699038,-16.0666735,0,0,3
35.700875,-7.785327,1,0,14
35.7022774,-16.0517049,0,0,24
35.703865,-3.34035,0,0,35
35.705038,-15.632861,0,0,71
35.708364,-3.798578,0,0,21
35.711098,-7.747101,1,0,23
35.712123,7.167535,0,0,16
35.712354,-4.378037,0,0,19
35.713619,-4.468494,0,0,25
35.715068,-15.774103,1,0,22
35.715722,0.061395,1,0,27
35.718633,0.050524,1,0,20
35.71944,-0.161451,0,0,31
35.72012,-4.392372,0,0,24
35.720465,9.891564,0,0,69
35.722889,0.050773,1,0,15
35.723938,-15.665144,0,0,36
35.724006,-1.120233,0,0,52
35.727507,-14.851833,0,0,54
35.727746,-3.721933,0,0,18
35.727812,4.240608,0,0,22
35.729105,-15.721799,0,0,56
35.730347,-15.7467022,0,0,28
35.732827,-15.707467,0,0,75
35.733089,-6.167681,1,0,12
35.734787,3.129842,1,0,59
35.73509,3.079791,0,0,39
35.735484,0.469609,1,0,44
35.736954,4.685894,0,0,43
35.737892,-16.072713,0,0,48
35.7381845,-14.8496437,0,0,23
35.738973,-16.048833,0,0,37
35.738989,-6.170575,1,0,3
35.739763,0.494009,1,0,26
35.741583,-4.212921,1,0,11
35.742628,-4.237906,1,0,31
35.742724,-3.946076,0,0,45
35.742752,7.232255,0,0,20
35.743701,-6.138477,1,0,22
35.7456623,-14.6380445,0,0,29
35.74956,0.081357,1,0,41
35.749959,-14.663252,0,0,55
35.750065,2.552646,0,0,63
35.750611198,-16.092300684,1,0,45
35.751016,-7.872004,0,0,21
35.751502,-8.809982,0,0,16
35.753508,-1.736916,0,0,27
35.754116,-1.177176,0,0,34
35.755157,-15.872526,0,0,69
35.756384,-4.562516,0,0,33
35.756482,-4.223267,1,0,25
35.756854,-15.639787,0,0,44
35.757143,0.492055,1,0,44
35.757304,-6.212701,1,0,38
35.758294,-3.307255,0,0,24
35.758768745,-14.38847736,0,0,25
35.761209,-14.8209247,0,0,4
35.762833,-3.970333,0,0,51
35.7638153,-14.7737163,0,0,32
35.764644,-1.01517,0,0,69
35.767035,10.621053,0,0,34
35.7678353,-15.6316515,0,0,13
35.769052,-15.906036,0,0,51
35.770286,-4.903511,1,0,44
35.771071,0.529795,0,0,18
35.7723494,-15.97579,0,0,7
35.772575,-15.743927,0,0,62
35.774999,-15.815222,0,0,10
35.777124,-15.973882,0,0,39
35.778449,-4.206431,0,0,18
35.778524748,-18.170493916,0,0,53
35.780979,1.575329,0,0,20
35.781355565,-16.163933656,0,0,56
35.783986,1.369603,0,0,58
35.7844349,-15.9165223,0,0,13
35.788677,-7.846941,0,0,18
35.789337,-0.047684,0,0,40
35.790628,-15.540056,0,0,78
35.791476,-3.398998,0,0,16
35.795029702,-17.385337462,0,0,73
35.799385,-0.308243,1,0,41
35.799732,-4.616079,0,0,20
35.800658,-4.889931,0,0,16
35.80333,0.633115,0,0,44
35.805065,3.646151,0,0,38
35.8065997071,0.590674903618,0,0,6
35.808117,-14.865456,0,0,63
35.808865,-15.783438,0,0,56
35.810423,7.136333,1,0,15
35.810953,-15.807108,0,0,45
35.81139,6.969764,0,0,40
35.81418,-15.61645,0,0,50
35.815549,-15.565743,0,0,60
35.817085,0.641007,0,0,33
35.818185,-8.342775,0,0,14
35.818825,-10.644568,0,0,19
35.822029,-6.249205,0,0,48
35.822237,0.243543,0,0,26
35.822264332,3.41998378399,0,0,18
35.82354,0.391817,0,0,15
35.8289397139,-0.00416719524454,0,0,13
35.8314359,-16.0647,0,0,4
35.832388,10.405187,0,0,19
35.834371,-14.945878,0,0,51
35.835247,-0.164924,0,0,32
35.8359513,-14.7044428,0,0,17
35.838112,-10.543561,0,0,39
35.838639,-6.496926,0,0,14
35.839932,7.660254,0,0,50
35.842628,10.199124,1,0,22
35.844198,-0.269011,0,0,42
35.844735278,0.717023995783,0,0,10
35.847018102,-18.284746457,1,0,44
35.847937,-7.714054,0,0,35
35.849127215,-14.582655201,0,0,29
35.85026,-14.711023,0,0,56
35.851801,7.001534,0,0,47
35.852918,-4.3640930000000004,0,0,44
35.854811755,-17.908829885,0,0,71
35.859602,-1.079724,1,0,21
35.861537,4.443671,0,0,35
35.865341,-14.977136,0,0,44
35.869263,-7.980491,0,0,19
35.87216,0.640893,0,0,17
35.872748,-2.13021,0,0,70
35.87284,-1.081621,1,0,36
35.87395,10.588541,0,0,56
35.878596,-1.087034,1,0,29
35.878651,-8.4788,0,0,17
35.879183,-1.085177,1,0,30
35.880537,-1.070334,1,0,26
35.881346,0.413822,0,0,46
35.881876001,-15.32039596,0,0,41
35.883337,-10.148114,0,0,23
35.886731563,-14.981563796,0,0,42
35.889804,-1.093504,1,0,27
35.889925,-7.730716,0,0,30
35.890294,-7.55861,0,0,13
35.898326,0.076191,0,0,27
35.898904552,-16.43726061,0,0,50
35.900898,-10.187194999999999,0,0,23
35.901225,-0.677833,0,0,37
35.901248,-5.942578,0,0,23
35.901381,4.297217,0,0,38
35.902937,10.683011,0,0,52
35.903512,-4.198032,0,0,41
35.9074900923,-0.936799828271,0,0,17
35.908923,-6.404046,1,0,37
35.912592,-5.461963,0,0,31
35.912846,-4.726384,0,0,54
35.913406,-6.29609,0,0,24
35.918422,7.210353,0,0,57
35.92043,7.75e-4,0,0,43
35.92164,-0.305013,0,0,17
35.93254887,-13.328523371,0,0,47
35.935137292,-18.30702964,1,0,52
35.937588433,-14.133258746,0,0,29
35.941073,-0.383455,0,0,13
35.942828,-8.520531,0,0,22
35.945295,0.85856,0,0,53
35.945851008,-18.279865981,1,0,39
35.946378,-6.494254,0,0,34
35.95318,6.758279,0,0,46
35.960551423,-15.384984415,0,0,47
35.9621985289,-0.0480955955913,0,0,10
35.964103,-0.335423,1,0,35
35.970989,-10.503343,0,0,31
35.971543,-8.162285,0,0,44
35.971767,-4.829056,0,0,16
35.976505,0.464681,1,0,28
35.97655,0.472783,1,0,31
35.981429,1.59809,0,0,29
35.988467,8.970727,0,0,47
36.001466,-9.088906,0,0,19
36.00391,0.020529,0,0,32
36.005802,7.41999,0,0,31
36.007287,-4.715211,0,0,38
36.007398,-0.452422,0,0,39
36.0111559426,-0.999216710679,0,0,22
36.011313,0.913632,0,0,21
36.01343,-0.640743,0,0,44
36.014239,-0.24672,0,0,12
36.015553,-7.617431,0,0,29
36.021334,-0.408441,0,0,33
36.0243595574,-0.612472505875,0,0,10
36.02499,-0.735702,0,0,63
36.028293,7.295929,0,0,30
36.028423,0.438579,0,0,27
36.0303980341,-0.667378702915,0,0,5
36.041875,-7.670104,1,0,19
36.045565,-0.917761,0,0,58
36.045823,-7.677957,1,0,24
36.048302,-0.301155,1,0,29
36.04941,2.758791,0,0,53
36.052484,-0.264494,1,0,34
36.052505,-1.045031,0,0,72
36.054424,-6.905553,0,0,14
36.055656,0.030202,0,0,39
36.0563846789,-0.282666045083,1,0,10
36.0610687353,-0.291582845108,1,0,9
36.061513,-0.299963,1,0,19
36.064267,12.7063,0,0,46
36.066202,-0.30724,1,0,30
36.067138,10.479003,0,0,30
36.068717,-0.794625,0,0,22
36.069452767,-16.912449414,0,0,58
36.076517,-0.309786,1,0,11
36.077033,10.617293,1,0,10
36.07746,1.852291,0,0,44
36.077788534,-0.259785312933,1,0,7
36.079568,0.413312,0,0,30
36.0799693878,-0.278629104992,1,0,10
36.080281,-0.296415,1,0,23
36.081429,-5.790762,0,0,26
36.08409,-0.297511,1,0,21
36.084508,1.013339,0,0,57
36.087008,9.062726,0,0,24
36.090682,8.406545,0,0,26
36.091899,-6.086093,0,0,14
36.097511,-1.937878,0,0,46
36.0987444832,-0.260602557041,1,0,6
36.099699,-3.552966,0,0,27
36.100998,-0.19525,0,0,25
36.103631,9.871882,0,0,56
36.115986,-0.948759,0,0,23
36.116005,-10.442193,0,0,28
36.117921,-0.875208,0,0,71
36.120317,9.33342,0,0,41
36.122934,-0.298139,1,0,13
36.125866,-0.29181,1,0,22
36.13864,-7.889398,0,0,24
36.146351741,-0.107324080893,0,0,6
36.147199,10.611664,0,0,31
36.150241,9.326914,0,0,29
36.152791,0.086511,0,0,29
36.156102,-0.159993,1,0,40
36.157693,-10.519176,1,0,48
36.160461,-6.692595,0,0,47
36.162738,-5.218571,0,0,22
36.163667,2.195259,0,0,43
36.169128,10.464768,0,0,44
36.1735172089,-0.220665774257,0,0,5
36.178814,-0.258278,1,0,25
36.180098803999996,-14.925195904,0,0,43
36.180122,9.356925,1,0,69
36.180797,-1.415356,0,0,54
36.181019,-2.62017,0,0,11
36.187449,-1.060263,0,0,75
36.189566,-6.498862,0,0,36
36.191086592,-18.486145767,0,0,37
36.195015,-0.262569,0,0,24
36.197596,10.568839,0,0,40
36.200968,8.556835,0,0,39
36.201016,11.377761,0,0,42
36.201841,10.694751,0,0,53
36.203926,0.042833,0,0,33
36.204693,-1.007501,0,0,65
36.207015,10.357246,0,0,69
36.20708,-5.071039,0,0,16
36.210072027,-15.390320223,0,0,49
36.211464,11.39877,0,0,33
36.212084,10.675546,0,0,32
36.215549,7.138868,0,0,13
36.218812769,-16.152837898,0,0,58
36.220815,-6.243803,0,0,35
36.222345,0.668514,0,0,52
36.227069,0.247812,0,0,38
36.227864,10.453706,0,0,46
36.229455,9.0615,0,0,25
36.237033,11.27682,1,0,13
36.239661,11.293705,1,0,21
36.240528,10.89004,0,0,41
36.2434323131,1.99099561929,0,0,14
36.252849,3.419054,0,0,23
36.256365,-0.848883,0,0,36
36.257152,9.898865,0,0,51
36.257175,-0.183179,0,0,36
36.266183,0.31728,0,0,38
36.268108001,-16.812275658,0,0,73
36.269308103,-16.387347524,0,0,35
36.270037,-0.216858,0,0,20
36.272932,4.38586,0,0,31
36.273488,0.475642,0,0,44
36.278523,11.312034,0,0,33
36.281576,9.027114,0,0,23
36.282096,-0.203364,0,0,26
36.28311,11.075396,0,0,63
36.283538,0.050672,0,0,32
36.284044,-6.281957,0,0,38
36.286752,-0.275692,0,0,28
36.288251,12.895041,0,0,14
36.28848,-5.930874,0,0,29
36.291396,-3.024141,0,0,59
36.295669,10.774784,0,0,52
36.301132,-5.10829,0,0,32
36.30869,-0.500925,1,0,19
36.319745,7.054329,0,0,51
36.3201654585,0.457538334685,1,0,4
36.320292,9.436889,0,0,20
36.320351,8.286122,0,0,42
36.32397,-0.23107,1,0,29
36.324313,-0.14894,0,0,19
36.327082,-0.02101,0,0,34
36.329648,0.210474,0,0,49
36.329992,11.156626,1,0,12
36.330077,0.715214,0,0,45
36.332433,-11.181688,0,0,19
36.33294,-0.010617,0,0,22
36.334536,0.040454,1,0,29
36.336925,11.17059,0,0,13
36.33822,-0.513607,0,0,28
36.338724,0.315094,0,0,26
36.3435861205,-0.269759823411,0,0,10
36.34829,-0.9391,1,0,63
36.350323,0.061349,1,0,33
36.350389,-0.460825,0,0,20
36.355397089,-14.714743887,0,0,42
36.357359,-3.729467,0,0,31
36.357489,0.023301,1,0,10
36.357891,-8.262547,0,0,18
36.358585,-0.522717,0,0,11
36.360004000000004,-0.318159,1,0,28
36.370737,-0.149818,0,0,33
36.372669,0.146224,0,0,30
36.372883,0.050333,1,0,16
36.374036,-0.341872,1,0,28
36.37595,0.009343,1,0,22
36.379811,0.010667,1,0,32
36.38046,0.041164,1,0,11
36.381187,-0.331609,1,0,27
36.38627,-0.230142,1,0,28
36.387225,0.032636,1,0,17
36.391688,-6.568919,0,0,14
36.3963286685,-0.268905256658,1,0,12
36.401884,-5.67122,0,0,36
36.4143366632,-0.165286952084,0,0,7
36.416035,0.029705,1,0,21
36.425587,-0.135353,0,0,19
36.428334,-0.414554,0,0,24
36.429839,0.423258,0,0,47
36.429971,-7.22945,0,0,42
36.434543,-0.721238,1,0,30
36.439196,7.293639,0,0,29
36.44089,-0.695273,1,0,22
36.442382984,-18.598374551,1,0,34
36.4440518253,-0.462715626582,0,0,13
36.44675,-0.695046,1,0,9
36.44798,-0.783525,1,0,37
36.44803,11.298315,0,0,19
36.458347,-0.087844,0,0,15
36.46113801,0.060333521,0,0,4
36.462429,0.588508,0,0,83
36.465081,-0.61271,0,0,23
36.469849,-8.141952,0,0,23
36.47002,-3.287628,1,0,18
36.473021,-0.023569,0,0,24
36.473966,11.356657,0,0,23
36.475637999999996,-2.560987,0,0,28
36.476833,0.463489,0,0,34
36.478538,11.570609,0,0,37
36.479538,-0.048313,0,0,28
36.487441664,-14.92331934,0,0,42
36.487719,-0.178479,0,0,21
36.492473737,-15.860653648,0,0,70
36.49262,-5.562217,0,0,62
36.493755147,-14.796782263,1,0,42
36.495832,-5.705734,0,0,41
36.503298,-0.771085,1,0,44
36.505153666,-14.791571794,1,0,25
36.505336,-6.366959,0,0,26
36.506042,11.134621,0,0,24
36.508608,-5.317887,0,0,61
36.510629,-3.920475,0,0,50
36.510674,-6.181935,0,0,20
36.511651,0.940233,0,0,55
36.514161,1.194558,0,0,66
36.517258,-0.404636,0,0,13
36.520026,7.513402,0,0,69
36.5202599788,-0.856824423669,0,0,4
36.521724902,-12.616664898,0,0,58
36.523476,0.140082,0,0,31
36.524794,-0.19877,1,0,26
36.529236,-5.911253,0,0,17
36.530698813,-14.81269375,1,0,24
36.531462043,-14.8171857,1,0,45
36.538648,-0.395568,0,0,33
36.540214,-5.762026,0,0,33
36.540916,-0.376731,0,0,56
36.540951,-5.523591,0,0,12
36.541491,-0.748528,0,0,18
36.545847842,-14.812220121,1,0,30
36.548565,-0.110728,0,0,26
36.550562,-1.659861,0,0,44
36.550649,0.240122,0,0,62
36.5555827128,-1.00167703886,0,0,5
36.56023,8.934965,0,0,10
36.562173,9.091048,1,0,7
36.563499,8.349952,0,0,26
36.564262,-0.862239,1,0,37
36.5651130647,-0.579621792241,0,0,11
36.568355,6.102408,0,0,17
36.569475,-0.881419,0,0,23
36.572752,-0.570947,0,0,31
36.57416,0.329651,0,0,57
36.574611,-3.637595,0,0,39
36.574918,6.067543,1,0,14
36.577564576,-14.534840506,0,0,43
36.581382,5.89704,0,0,37
36.586385,7.804025,0,0,47
36.586921,-0.077982,0,0,20
36.589003,-0.415486,0,0,25
36.590798,7.858091,1,0,20
36.5923187105,-1.13672931315,0,0,9
36.592577,-0.609192,1,0,12
36.594775,-5.525649,0,0,33
36.596336,-0.933773,0,0,11
36.597213000000004,-1.150334,0,0,15
36.598455,-0.803895,0,0,29
36.600454,-1.266976,1,0,33
36.60354,-0.748868,0,0,18
36.607154,-0.995701,0,0,22
36.611116,-5.26645,0,0,28
36.61266,-0.515783,0,0,25
36.615709,0.180975,0,0,42
36.616117,-5.361794,0,0,19
36.617566,-3.321002,1,0,28
36.620028,-3.301593,0,0,21
36.623502,-0.876381,0,0,27
36.626454,-1.076923,1,0,13
36.628288,9.578523,0,0,15
36.631767,-3.2097,0,0,39
36.636467,-1.377557,1,0,13
36.637154,-0.848468,0,0,30
36.641204,-3.57854,0,0,44
36.641805,-3.350036,1,0,17
36.645331,-3.372188,1,0,6
36.645635,-6.261413,0,0,48
36.645664,7.837178,0,0,9
36.649163,-1.144389,0,0,12
36.654975,7.486152,0,0,63
36.655059,-1.368593,1,0,11
36.656433,7.45171,0,0,22
36.656892,-1.210849,1,0,28
36.658195,-3.765994,0,0,40
36.660075,-3.375958,1,0,16
36.660632,1.113644,0,0,34
36.661974,-3.372365,1,0,19
36.663136,-3.3783,1,0,23
36.663813,-0.712286,1,0,23
36.66605,5.663083,0,0,57
36.669004,-3.365854,1,0,23
36.670585,1.278136,0,0,55
36.672194,-3.381663,1,0,26
36.673272,-1.26786,1,0,31
36.673494,-3.38194,1,0,27
36.6759553573,-1.19802780051,0,0,9
36.678557,0.108271,0,0,35
36.678791,-6.354236,0,0,26
36.679508,11.760042,0,0,55
36.679553,-1.337754,1,0,14
36.684636,-3.39475,1,0,19
36.685111,-1.413816,1,0,34
36.686612,-3.379829,1,0,14
36.6866307475,-0.87714409778,0,0,10
36.686802,-3.36545,1,0,13
36.6869780251,0.123588984604,0,0,11
36.687148,-0.761975,0,0,49
36.688474,-8.084505,1,0,15
36.689657,-8.153827,1,0,21
36.690403,-3.355784,1,0,8
36.690853,0.996707,0,0,58
36.691844,-3.351607,0,0,15
36.692565,1.103986,0,0,68
36.693401,-3.3992,1,0,26
36.694935,-3.324935,0,0,41
36.695003,7.640746,0,0,12
36.696486,-2.723958,1,0,8
36.696657,-1.09979,1,0,15
36.69709,-1.28038,1,0,8
36.697188,-1.341546,1,0,7
36.698634,-3.356159,1,0,18
36.699215,1.10002,1,0,29
36.699644,-1.448822,0,0,20
36.700277,-2.473565,0,0,53
36.700325,-3.342163,0,0,24
36.701646,1.109832,1,0,14
36.7017391926,-0.919109170617,0,0,8
36.702157,-1.226879,1,0,23
36.702417,-0.739798,0,0,17
36.704229,1.096313,1,0,18
36.704369,-1.326498,1,0,3
36.70637,-1.289045,1,0,14
36.708163,-1.396583,0,0,24
36.710036,-9.112936,0,0,41
36.710179,-0.204571,0,0,34
36.710592,-1.263006,1,0,22
36.711134,1.071623,0,0,37
36.712166,-1.247656,0,0,14
36.712359,-1.250987,1,0,17
36.7140019067,-1.42327156589,0,0,9
36.714039,-8.124843,0,0,20
36.714933,-1.399444,1,0,23
36.716976,-3.406509,1,0,11
36.717562,-1.374671,1,0,22
36.719993,1.074208,1,0,42
36.721579,12.045916,0,0,33
36.722144,-3.371153,1,0,9
36.723135,-8.677903,1,0,28
36.7232341929,-1.06020088593,0,0,2
36.72387,-9.019794,0,0,33
36.724653000000004,-1.316245,1,0,6
36.726304,-1.016861,0,0,21
36.727228,1.051303,0,0,61
36.731545,-1.409402,0,0,15
36.734731,-1.221435,1,0,16
36.738259,-1.290102,1,0,8
36.7391876172,-1.22192615553,0,0,7
36.739807,-1.285996,1,0,15
36.739989,-1.006705,0,0,18
36.741754,-1.398556,1,0,26
36.743127,-1.272064,1,0,22
36.743831,-1.272694,1,0,8
36.74523,-1.272252,1,0,7
36.745471,-1.178102,1,0,12
36.745777,-3.330309,0,0,18
36.745931,-1.279646,1,0,29
36.746626,-1.384289,1,0,25
36.748941,-2.382771,0,0,31
36.750359,-1.365252,1,0,7
36.750691,-1.8505,0,0,59
36.751576,-1.406223,1,0,23
36.751907,-1.399571,1,0,20
36.752008,-1.261328,1,0,27
36.752095,-1.256277,1,0,4
36.752805,-0.257845,0,0,27
36.752958,-1.282723,1,0,23
36.753466,-1.138966,0,0,20
36.75371142,-1.407192301,1,0,5
36.753897,-1.198791,1,0,12
36.754157,-7.316194,1,0,22
36.754582,6.291164,0,0,21
36.757541,-1.367673,1,0,5
36.758441,-1.278781,1,0,27
36.759513,-1.385874,1,0,23
36.759933,0.832444,0,0,36
36.761308,0.172359,0,0,66
36.761623,2.222477,0,0,42
36.762779,-3.32569,0,0,24
36.765065,2.364527,0,0,67
36.76572,-1.277404,1,0,7
36.767334,7.824973,0,0,19
36.767768,0.024436,0,0,41
36.76864,-1.136899,0,0,26
36.7695940148,-1.15268522843,1,0,9
36.770247,-1.229551,1,0,6
36.770583,-1.216121,1,0,22
36.772346,7.377937,0,0,20
36.772947,-1.237229,1,0,7
36.773073,-1.265936,1,0,14
36.773572,-1.414127,1,0,32
36.774723,-1.241219,1,0,8
36.777387,-3.540701,0,0,54
36.778151,-1.209121,0,0,14
36.780668,-1.191821,1,0,16
36.7809293391,-0.26595102668,0,0,10
36.781314,-3.567845,0,0,22
36.782749,-1.84592,1,0,42
36.784518,-1.284266,1,0,10
36.7845397987,-1.29509629499,1,0,8
36.784683,-1.318072,1,0,18
36.785092,1.786925,1,0,27
